unixtime,lat,lon,depth,sci_water_temp
1370666064.41049, 44.195921942421634, -63.181196350640448, 6.6032269988245611, 10.1084
1370666124.69171, 44.195745520927808, -63.181070009730135, 6.7593211851179706, 10.2094
1370667063.33801, 44.192998440119865, -63.179102739855821, 170.86128604384623, 0.0
1370667124.0968, 44.192820620949902, -63.178975398026225, 163.52673871133823, 10.1601
1370667185.03638, 44.192642272672657, -63.17884767728647, 153.44045130261489, 9.8969
1370667245.32294, 44.19246583555028, -63.178721325184064, 143.41957255601886, 9.5287
1370667305.42099, 44.192289950129535, -63.178595368172331, 133.03929868821834, 9.0416
1370667365.66351, 44.192113641896327, -63.178469108371466, 123.16650748644412, 7.9987
1370667426.09055, 44.191936793639996, -63.178342461843265, 113.27381800378433, 6.7317
1370667487.11804, 44.191758188081216, -63.178214556856211, 103.36506962134835, 5.8614
1370667547.22354, 44.191582280856693, -63.178088584230117, 93.936347077764069, 5.0673
1370667607.54538, 44.191405740482452, -63.177962158185842, 84.605606008647655, 4.3847
1370667667.79147, 44.191229421801602, -63.177835890903097, 76.011859599202992, 3.8197
1370667727.91187, 44.191053470970218, -63.177709887048771, 67.122798647901988, 3.1969
1370667788.24231, 44.190876905426876, -63.177583442980122, 58.277451903140303, 2.5345
1370667849.08408, 44.190698843404476, -63.177455927236352, 49.678871724276604, 2.3752
1370667909.80267, 44.190521141885476, -63.177328669660255, 41.348295692524914, 3.19
1370667970.81699, 44.190342574871273, -63.177200792276174, 32.877636657228628, 3.3224
1370668031.55301, 44.190164822340712, -63.177073498169122, 24.803944863197469, 3.7057
1370668092.47842, 44.189986515533775, -63.176945807127538, 16.812425325893777, 5.4682
1370668152.62717, 44.189810481731776, -63.176819743855383, 9.3167548351792959, 10.0219
1370668213.0499, 44.18963364608895, -63.176693106360105, 5.7417882639497861, 10.2471
1370669160.75412, 44.18686005600042, -63.174706852366754, 169.37052733327366, 0.0
1370669221.76324, 44.186681504204486, -63.174578985880942, 162.17945423767384, 10.1934
1370669281.97122, 44.186505297057977, -63.1744527984714, 152.3484038766201, 9.9567
1370669342.72018, 44.186327506656895, -63.174325477244082, 142.41111013754602, 9.4341
1370669402.82407, 44.186151604144385, -63.174199507992405, 131.95046947494495, 8.7321
1370669462.952, 44.185975631275468, -63.174073488356321, 122.13710685024282, 7.9146
1370669523.95142, 44.18579710786743, -63.173945642199968, 112.12910212928499, 7.1206
1370669584.73016, 44.185619230311232, -63.173818258558171, 102.30762122076469, 6.0778
1370669645.35132, 44.185441813934837, -63.173691205181555, 93.062596493881415, 5.2438
1370669705.63971, 44.185265371457113, -63.173564849244016, 83.910816782763249, 4.1945
1370669765.95917, 44.185088838047967, -63.173438428187666, 74.807514571075757, 3.6396
1370669826.17609, 44.184912604737342, -63.173312222041183, 65.717652735999735, 3.5356
1370669886.8345, 44.184735079343447, -63.173185090593748, 56.820401430197492, 2.8041
1370669946.97452, 44.184559071091535, -63.1730590456188, 48.158366488764834, 2.5918
1370670007.18884, 44.18438284539004, -63.172932844921462, 39.816902307017301, 3.0754
1370670067.21265, 44.184207177242342, -63.172807043505699, 31.595933350332789, 3.7379
1370670127.91937, 44.184029510462999, -63.17267981080775, 23.523195442221279, 6.2598
1370670188.85062, 44.183851186564283, -63.172552107526222, 15.701266062633707, 7.2824
1370670248.8924, 44.183675465825296, -63.172426268448206, 8.0970920968303624, 10.101
1370670309.86951, 44.183497007711367, -63.172298469050993, 6.8103155472938575, 10.2263
1370671242.73248, 44.180766852634392, -63.170343320218237, 166.43776548561453, 0.0
1370671303.21848, 44.180589831822715, -63.1702165501178, 160.52504319527765, 10.235
1370671363.37994, 44.180413760823534, -63.170090460207582, 150.28762188403695, 9.7882
1370671423.44678, 44.1802379667431, -63.169964568607483, 140.07033643651758, 9.3737
1370671484.45679, 44.180059412342402, -63.169836700256326, 129.63109290759786, 8.4861
1370671545.20566, 44.179881622204377, -63.169709379217394, 119.5042706078148, 7.0219
1370671605.23761, 44.179705930234263, -63.169583560741664, 109.53364532115343, 6.3934
1370671666.26276, 44.179527331524753, -63.169455660659587, 99.650855570948607, 5.4961
1370671727.32709, 44.17934861814863, -63.169327678461187, 89.81774680944433, 4.5251
1370671788.2757, 44.179170243443515, -63.169199938795614, 80.101310552932617, 3.9934
1370671849.29605, 44.17899165878142, -63.16907204877333, 70.580236309317868, 3.4468
1370671910.30533, 44.178813106517282, -63.168944181952227, 61.330252209667137, 3.0797
1370671970.97238, 44.178635555837758, -63.168817032396966, 52.316624011046727, 3.3503
1370672031.9841, 44.17845699643199, -63.168689160461518, 43.581707851346323, 3.2375
1370672092.2179, 44.178280713719559, -63.168562918936871, 34.948630951785859, 3.692
1370672152.24341, 44.178105040596797, -63.168437113958312, 26.398267081658965, 5.5506
1370672213.08252, 44.177926986359374, -63.168309603789602, 18.591431983955161, 5.7819
1370672273.72339, 44.177749512298696, -63.168182509103481, 11.307153755839886, 9.5488
1370672334.55389, 44.177571483259676, -63.168055016980134, 6.5757985123137246, 10.2258
1370672395.52975, 44.177393028803444, -63.167927220202301, 10.947620525529445, 10.2257
1370673304.99786, 44.174731342085245, -63.166021103687491, 169.11184913288395, 0.0
1370673365.02237, 44.174555671888911, -63.165895300804635, 163.61773788671081, 10.3228
1370673425.22208, 44.174379488945796, -63.165769130727895, 153.33330969924839, 10.1685
1370673485.98474, 44.174201658449704, -63.165641780787304, 143.02757441705123, 9.6644
1370673547.02512, 44.174023015166931, -63.165513848784926, 132.82896058598462, 8.8511
1370673607.21585, 44.173846858504461, -63.165387697528566, 123.15003660045399, 8.0359
1370673667.44955, 44.173670576085094, -63.165261456213791, 113.38334774228105, 6.6372
1370673728.44125, 44.173492075270701, -63.165133626237449, 103.22980899544983, 5.9266
1370673789.22946, 44.173314169999259, -63.165006222747905, 93.430605277290013, 5.0591
1370673849.33057, 44.173138275622691, -63.164880259322629, 83.36518117156244, 4.2224
1370673909.68732, 44.172961633079517, -63.164753760112013, 74.064620271458949, 3.5977
1370673969.79129, 44.172785730332556, -63.164627790692435, 64.825101197356304, 3.4793
1370674029.90948, 44.17260978596876, -63.164501791469753, 56.02550727359526, 3.0664
1370674090.1311, 44.172433538903086, -63.164375575472853, 47.458068224779993, 3.1981
1370674150.34274, 44.172257321044476, -63.164249380392043, 39.476691032696387, 3.2865
1370674210.39615, 44.172081566268481, -63.164123516939071, 31.241632697423434, 4.9766
1370674271.25781, 44.171903446034989, -63.163995959508526, 22.686397084028009, 7.5069
1370674331.31888, 44.171727668841186, -63.163870080001466, 15.1795440705468, 9.7333
1370674392.24661, 44.171549355244977, -63.16374238409788, 7.8834663888194063, 10.0423
1370674453.19025, 44.171370995085482, -63.163614654848871, 5.4551959232540455, 10.1895
1370675436.37897, 44.168493554602264, -63.161554030362915, 172.50873649717434, 0.0
1370675496.54605, 44.168317467154651, -63.161427928673469, 166.9869314257223, 10.3714
1370675557.32541, 44.168139587784268, -63.161300543732473, 156.67825272091974, 10.1961
1370675617.54288, 44.167963352863197, -63.161174336432708, 146.14872714054232, 9.899
1370675677.67902, 44.167787355966723, -63.161048299589744, 135.54479836854861, 9.2145
1370675737.70676, 44.167611676317755, -63.160922489937569, 125.15673476577757, 8.2743
1370675797.8201, 44.167435746147909, -63.160796500879613, 115.11858582015576, 7.0554
1370675857.93073, 44.167259823909561, -63.16067051750165, 105.01166377262746, 6.2132
1370675918.82654, 44.167081603731617, -63.16054288849778, 94.650313130145719, 5.7133
1370675979.0549, 44.166905336940104, -63.160416658374594, 84.572150883110282, 4.3309
1370676039.23123, 44.166729222421282, -63.160290537298614, 74.813882055871744, 3.8768
1370676099.27499, 44.166553495887349, -63.160164694070659, 65.433655350299091, 3.7278
1370676160.29276, 44.166374918776476, -63.160036809456038, 56.279627591430376, 3.1989
1370676220.96771, 44.166197344975792, -63.159909643342999, 47.416635007998742, 3.3152
1370676281.01154, 44.166021618237416, -63.159783799968629, 38.663470905742436, 3.5989
1370676342.02264, 44.165843060646537, -63.159655929332885, 29.821528737192654, 5.5166
1370676402.16187, 44.165667054706319, -63.159529886013416, 21.353048734002503, 6.3593
1370676463.12183, 44.16548864678407, -63.159402122560017, 13.4845934770743, 9.7825
1370676523.19244, 44.165312841669866, -63.159276223058292, 6.5480019296552197, 9.9826
1370676584.08893, 44.165134619501892, -63.1591485926293, 5.9444411245182893, 9.9841
1370677534.26025, 44.162353809096771, -63.157157167943019, 167.71770918866903, 0.0
1370677594.3895, 44.162177832365025, -63.157031145540643, 161.51429246139224, 10.3506
1370677654.60831, 44.162001593522518, -63.156904935432607, 151.12789763756774, 10.0683
1370677715.52557, 44.161823310567996, -63.156777261472477, 140.15134198508417, 9.7712
1370677776.50455, 44.161644846980792, -63.156649458155684, 129.15277027484683, 9.0579
1370677837.38675, 44.161466666634098, -63.156521857676211, 118.54451616063642, 7.8015
1370677898.4097, 44.161288074362872, -63.156393962204788, 108.20854745565305, 6.8476
1370677959.08749, 44.161110492250401, -63.156266790139419, 97.962403602806461, 6.1164
1370678020.04257, 44.160932098610019, -63.156139036913714, 88.049499078298069, 5.112
1370678081.09979, 44.160753406042659, -63.156011069617115, 78.382772422135943, 4.0795
1370678142.09256, 44.160574902097395, -63.155883237398655, 69.10715719804881, 3.717
1370678203.02121, 44.16039658580852, -63.155755539566762, 59.997054039011594, 3.2162
1370678263.05215, 44.160220896794137, -63.155629723207724, 51.247865785954403, 3.3775
1370678323.78165, 44.160043163345378, -63.155502442765744, 42.622243489080013, 3.618
1370678383.82407, 44.159867440733585, -63.155376602346557, 34.125337892299832, 4.6554
1370678443.83762, 44.159691802613537, -63.155250822434525, 25.791492533971986, 6.0058
1370678504.57678, 44.159514040893406, -63.155123521746539, 18.093240226291645, 6.4467
1370678564.67755, 44.159338147511853, -63.154997559033824, 11.184144471544563, 9.848
1370678625.68884, 44.159159589365558, -63.154869688000318, 5.6999184221768422, 9.8819
1370678686.491, 44.158981643267147, -63.15474225527332, 8.8581013186140964, 9.881
1370679626.39542, 44.156230880393366, -63.15277234855732, 166.04826954519172, 0.0
1370679686.91785, 44.156053752964503, -63.152645502105003, 160.49660951140876, 10.2633
1370679747.44022, 44.155876625710775, -63.152518655778103, 149.86786092918172, 10.051
1370679807.53317, 44.155700755215932, -63.152392709455277, 138.97955965491519, 9.6657
1370679867.65378, 44.155524803769822, -63.15226670516072, 128.21209671230909, 8.8434
1370679928.4473, 44.155346882957737, -63.152139290542046, 117.76749972206497, 7.8269
1370679988.65976, 44.155170662699518, -63.152013093742795, 107.74345766626033, 6.845
1370680049.67673, 44.154992087929649, -63.151885210804636, 97.647725544580197, 5.9746
1370680110.68216, 44.154813546933028, -63.151757352052556, 87.558440016038347, 4.6319
1370680170.79431, 44.15463762024573, -63.151631365488562, 77.835435134298393, 3.8065
1370680230.88785, 44.15446174802392, -63.151505417928995, 68.272564988520799, 3.1498
1370680291.28885, 44.15428497597685, -63.151378825976614, 58.621798415836231, 2.9828
1370680351.67368, 44.154108251253632, -63.151252267914316, 48.996362059278063, 3.1945
1370680411.90738, 44.153931968833568, -63.151126026599037, 39.545903408851458, 3.4411
1370680472.31738, 44.153755170447234, -63.150999415784298, 30.517976338661409, 3.4548
1370680532.52747, 44.153578957124807, -63.150873223951983, 21.929863691457264, 6.6191
1370680593.39618, 44.153400816259079, -63.150745651746057, 13.989488846855231, 8.7053
1370680653.44635, 44.153225070965021, -63.150619795083394, 7.1713670019780382, 9.8084
1370680713.60229, 44.153049016121209, -63.150493716742538, 5.3150194286169645, 9.8108
1370681683.57864, 44.150210243502372, -63.148460783515056, 168.66247467401385, 0.0
1370681744.60117, 44.150031652459909, -63.148332888923591, 161.31341383062198, 10.3613
1370681804.9393, 44.149855064410829, -63.148206428737886, 150.71249019226829, 10.2428
1370681865.09283, 44.149679016620034, -63.148080355447917, 140.00039216909562, 9.4996
1370681925.87668, 44.149501124108625, -63.14795296109623, 129.18595187601343, 8.9483
1370681985.90445, 44.14932544437174, -63.147827151381094, 118.39752853738942, 7.7233
1370682046.03372, 44.149149467580685, -63.147701128936241, 107.73783960245845, 6.6571
1370682106.10776, 44.148973652428424, -63.147575222245955, 97.091771940209298, 6.0467
1370682166.3154, 44.14879744627693, -63.147449035548973, 86.79944230114944, 4.6732
1370682226.69565, 44.148620734957099, -63.147322487085248, 77.063240467234294, 3.9876
1370682286.99448, 44.148444261925611, -63.147196109267213, 67.565253561394471, 3.2114
1370682347.21262, 44.148268025043819, -63.147069900563309, 58.355128901775494, 2.9709
1370682407.61636, 44.148091244978026, -63.146943302868472, 49.289410578091129, 3.2997
1370682467.91385, 44.147914775867278, -63.146816927858204, 39.586131066558529, 4.1897
1370682528.04755, 44.147738786111738, -63.146690896129087, 31.191308560192414, 4.5746
1370682589.02045, 44.147560340318265, -63.146563105554925, 22.340454695573818, 6.1422
1370682649.17197, 44.147384298410323, -63.146437036477856, 14.38718037031615, 8.1399
1370682709.45026, 44.147207885491348, -63.146310701708252, 7.8538202353009527, 9.7509
1370682770.23514, 44.147029989964892, -63.146183305197397, 2.3867242755634193, 9.7721
1370682830.5654, 44.146853424949057, -63.146056861506516, 0.14076677809549626, 9.7687
1370682890.58511, 44.14681263108271, -63.146060346491552, 0.16838388165659349, 9.7734
1370682950.72336, 44.146871283557516, -63.1461011277773, 0.10659803607911703, 9.7742
1370683010.80298, 44.14694398940788, -63.146148902399339, 0.2701075755397237, 9.7751
1370683071.60287, 44.147017566899152, -63.146197249771916, 0.32910739676770129, 9.7753
1370683132.241, 44.147090948635096, -63.146245468514728, 0.49006405085832894, 9.7744
1370683192.9241, 44.147164384791914, -63.146293723017202, 0.430622750299686, 9.7753
1370683567.86154, 44.147618118445216, -63.146591868952989, 0.87036208239838286, 9.776
1370683628.84326, 44.147691915979479, -63.146640360914631, 0.90923622737165322, 9.7771
1370683689.0386, 44.147764761869404, -63.146688227555906, 0.57670315991401533, 9.7773
1370683749.81265, 44.147835208666528, -63.146730208666526, 0.055666761821886568, 9.7768
1370683810.6857, 44.147821161593797, -63.146693866566984, 7.3990353471131183, 9.7763
1370684269.82349, 44.146425000138763, -63.145906398356345, 91.283782596755486, 0.0
1370684330.01328, 44.146241973024381, -63.145803166718103, 86.943972516859532, 4.7512
1370684390.20288, 44.14605894648782, -63.145699935405759, 77.757545834050006, 4.0155
1370684450.89935, 44.145874378644024, -63.145595834759533, 68.45210846578712, 3.1141
1370684511.01685, 44.145691571351307, -63.145492727105925, 58.992630353990549, 2.9977
1370684571.04553, 44.145509034145341, -63.145389771787663, 48.970943547612812, 3.2253
1370684631.21838, 44.145326058543034, -63.145286569203449, 39.182931241510119, 4.22
1370684691.28458, 44.145143407245214, -63.145183549534664, 29.665363779255291, 4.4843
1370684752.06766, 44.144958576034611, -63.145079300343305, 20.824587963149089, 6.2719
1370684812.21542, 44.144775676726745, -63.144976140790973, 12.598881054956461, 7.9526
1370684872.55389, 44.144592197501368, -63.144872654151385, 6.1811273518185432, 9.7668
1370684932.71967, 44.14440924339722, -63.144769463692647, 5.8971214078682257, 9.789
1370685873.6723, 44.141547963359308, -63.143155633813961, 167.91630999936558, 0.0
1370685934.30801, 44.141363580276597, -63.143051637377383, 162.66677054898912, 10.3859
1370685994.50223, 44.141180539691888, -63.142948398141549, 151.61377770353528, 10.3319
1370686054.71637, 44.140997438532715, -63.142845124740283, 140.29078368669221, 9.9301
1370686114.73526, 44.140814931097061, -63.142742186213177, 129.14342011375234, 9.1494
1370686174.94705, 44.140631837084122, -63.142638916842557, 117.55339993125152, 8.2213
1370686235.16525, 44.140448723579802, -63.142535636478328, 106.14679011071672, 7.1867
1370686295.83441, 44.140264238781562, -63.142431582671776, 95.151425913316743, 6.094
1370686356.0907, 44.140081009451926, -63.142328236979324, 84.843094718688334, 5.0764
1370686416.30219, 44.139897916351032, -63.142224968123116, 74.690817087055464, 3.8649
1370686476.51385, 44.139714822733943, -63.142121698975764, 64.883621606568923, 2.8873
1370686536.63193, 44.139532013677325, -63.142018590327275, 55.304662820285301, 3.0139
1370686597.08041, 44.139348199930154, -63.141914915009458, 45.656931537841892, 3.1736
1370686657.21762, 44.139165332703151, -63.141811773551488, 36.436714851623066, 3.7002
1370686717.58624, 44.138981761796117, -63.141708235201271, 27.727779920607389, 5.0425
1370686777.72928, 44.138798876840902, -63.141605083744167, 18.010871463312988, 7.218
1370686837.74249, 44.138616386676716, -63.14150215495858, 11.429720846171902, 9.7184
1370686898.02893, 44.138433065666149, -63.141398757555912, 4.1059080701329309, 9.8375
1370686958.8725, 44.13824805051587, -63.141294404618208, 9.6791711305811301, 9.8398
1370687877.6644, 44.135454157562087, -63.139718582654993, 166.69002813240903, 0.0
1370687938.27203, 44.135269859865936, -63.139614634378461, 160.76170072483532, 10.3997
1370687998.37051, 44.135087110410112, -63.139511559346232, 149.73772561963199, 10.3087
1370688058.39447, 44.134904587557521, -63.13940861212361, 138.36627153941964, 9.9201
1370688119.35706, 44.134719210487312, -63.139304055054474, 127.06204558461407, 9.1968
1370688179.48621, 44.134536367768632, -63.139200927419779, 116.29821591768449, 8.2055
1370688239.71344, 44.134353226805992, -63.139097631568418, 105.66648364843179, 7.264
1370688300.71933, 44.134167718067239, -63.138993000235097, 94.856008263317051, 6.1574
1370688360.95697, 44.133984545449316, -63.138889686529396, 84.153565420589786, 5.0161
1370688421.31189, 44.133801016202447, -63.138786171676507, 73.562243233845223, 3.8747
1370688481.63779, 44.133617575200049, -63.138682706595596, 63.323662022270447, 3.0724
1370688542.18576, 44.133433458919882, -63.138578860641978, 53.376391675601567, 2.9264
1370688602.86194, 44.133248952774998, -63.138474794795414, 43.744622087685954, 3.2165
1370688662.93356, 44.133066284995955, -63.138371765830826, 34.722030372725726, 3.7848
1370688723.90366, 44.132880885088525, -63.138267195880964, 25.948051709624792, 6.2593
1370688784.83374, 44.132695606875927, -63.138162694569871, 17.678958086360591, 8.4883
1370688844.89011, 44.132512985469489, -63.138059691760539, 10.138198754255107, 9.7937
1370688905.19284, 44.132329614923187, -63.137956266418534, 6.2145827251978147, 9.9147
1370688965.98413, 44.132144758748233, -63.137852003146691, 11.864742860209459, 9.9108
1370689407.08481, 44.130803445136451, -63.137095470421933, 89.216029833767521, 0.0
1370689467.96109, 44.130618330520285, -63.136991061383114, 84.765938761036693, 5.485
1370689528.0542, 44.130435597394161, -63.136887995561224, 74.864665911768256, 3.9168
1370689588.29126, 44.130252426539414, -63.136784682849999, 65.285447270292707, 3.1162
1370689649.30438, 44.130066895816029, -63.136680039116833, 55.465842101498168, 2.9951
1370689709.35458, 44.129884293171642, -63.136577046889741, 45.547287972950187, 3.1694
1370689770.32098, 44.129698904515344, -63.136472483285779, 35.665578240748751, 3.607
1370689830.48468, 44.129515956736746, -63.136369296394797, 26.574197500686648, 4.9984
1370689891.50226, 44.129330412450955, -63.136264645012105, 18.047269698742571, 7.3139
1370689951.64673, 44.129147523147239, -63.136161491102349, 10.870575193964871, 9.7851
1370690012.58536, 44.128962218935008, -63.136056975126849, 6.4458730484078073, 9.9706
1370690073.48529, 44.128777032403342, -63.13595252552598, 10.178447035141849, 9.9822
1370690984.1965, 44.126007711480788, -63.134390562771806, 169.3982117538456, 0.0
1370691044.96375, 44.125822928407416, -63.134286340730995, 161.23691692791115, 10.4301
1370691105.85986, 44.12563775349156, -63.134181897681721, 149.46597499041721, 10.3423
1370691166.17789, 44.125454336420397, -63.134078446098584, 137.97972149499415, 10.027
1370691226.33359, 44.125271412968154, -63.133975272928247, 126.78712656850666, 9.4199
1370691286.44705, 44.125088617960415, -63.13387217220366, 116.21488767530225, 8.6662
1370691346.65869, 44.12490552440422, -63.133768903090655, 105.91293461628813, 7.5253
1370691406.76141, 44.124722762055157, -63.133665820786334, 95.83450442149055, 6.5813
1370691467.01123, 44.124539552399611, -63.133562486190534, 85.491686275155303, 5.3735
1370691527.7785, 44.124354769264613, -63.133458264114964, 74.627266122977375, 3.9331
1370691588.80502, 44.124169197793826, -63.133353597399292, 64.08491229467667, 3.1853
1370691649.80228, 44.123983715298301, -63.133248980867776, 53.939357738628019, 2.8704
1370691710.7616, 44.123798348171341, -63.133144429406876, 44.133744761858622, 3.1734
1370691771.63623, 44.123613238572837, -63.133040023198134, 34.542939386075091, 4.5016
1370691831.68472, 44.123430641128081, -63.132937033903765, 25.778994712988894, 6.6485
1370691891.7901, 44.123247870690292, -63.132833947037206, 17.776704046545955, 9.7761
1370691952.05737, 44.123064607972644, -63.132730582513126, 10.43295749774736, 9.9384
1370692012.2572, 44.122881550328167, -63.132627333655172, 4.7391505150161199, 10.0363
1370692073.05377, 44.12269667809683, -63.132523061327156, 11.300221669497816, 10.0361
1370692977.60858, 44.119946077759948, -63.1309716574278, 162.95194280269857, 0.0
1370693037.84125, 44.119762920255191, -63.130868352246281, 157.71739097300647, 10.4567
1370693098.07443, 44.119579761198949, -63.130765046189694, 146.25592666828172, 10.3502
1370693158.32706, 44.119396542998658, -63.130661706774454, 134.67437181663658, 9.7578
1370693218.46533, 44.119213672548341, -63.130558563498461, 123.57365431651147, 9.3113
1370693278.59097, 44.11903084050298, -63.130455441883775, 112.54193008572074, 8.2251
1370693338.90985, 44.118847420847949, -63.13035198884328, 101.44080234666296, 7.1632
1370693399.20349, 44.118664077942654, -63.130248579091457, 90.68652795062998, 6.0067
1370693459.34415, 44.118481200224302, -63.130145431716116, 80.36261967913552, 4.9186
1370693520.13809, 44.118296335991069, -63.130041163899222, 70.203174718948773, 3.5194
1370693580.26624, 44.118113496313725, -63.129938037979912, 60.250920390840335, 2.7884
1370693641.26096, 44.117928021540806, -63.129833425804136, 50.142525607536115, 3.0346
1370693701.40094, 44.117745145890858, -63.129730279595421, 40.425304875199309, 3.9708
1370693762.13849, 44.117560453129627, -63.129626108492808, 31.249584100668045, 5.4324
1370693822.26749, 44.117377610867692, -63.129522981115727, 21.971026454437649, 7.2932
1370693882.41498, 44.117194712380517, -63.129419822026279, 15.175954733665513, 9.9065
1370693942.54318, 44.117011872550925, -63.1293166960211, 8.6604849309781393, 10.0681
1370694003.60275, 44.116826200580419, -63.129211972621192, 3.0278821207764119, 10.0703
1370694925.39502, 44.114023184002448, -63.127631004717308, 161.78537001899758, 0.0
1370694985.63031, 44.113840018530034, -63.127527695041849, 153.66270376278266, 10.4142
1370695045.6929, 44.113657378210029, -63.127424681564811, 142.27526477378231, 10.109
1370695105.789, 44.113474635991068, -63.127321610614345, 130.87038743776367, 9.6179
1370695166.59857, 44.113289724228871, -63.127217315989981, 119.59637105936872, 8.9213
1370695226.90991, 44.113106327501683, -63.127113875881335, 108.34985201534998, 7.63
1370695287.16269, 44.112923108845372, -63.127010536208893, 97.601330725914465, 6.7292
1370695347.24228, 44.112740416830597, -63.126907493574784, 87.129736588336456, 5.6172
1370695408.25275, 44.112554894165491, -63.126802854386668, 76.744311285279025, 4.3598
1370695468.91873, 44.112370419036459, -63.126698806033779, 66.583455935039296, 3.208
1370695528.99042, 44.112187751044267, -63.126595776948975, 56.391107260649889, 3.1441
1370695589.17871, 44.112004728491534, -63.126492547883601, 46.294434938341205, 3.5966
1370695649.30209, 44.111821903319083, -63.126389430145402, 36.290802315963973, 3.7677
1370695709.35889, 44.11163928060477, -63.126286426598391, 26.840445933346494, 6.4345
1370695770.18045, 44.111454332383488, -63.126182111410245, 18.752749287019682, 8.2782
1370695830.28931, 44.111271551363728, -63.126079018575204, 12.244230646946093, 9.9905
1370695890.31216, 44.111089031885975, -63.125976073256069, 5.6769195370195487, 10.0407
1370695951.13083, 44.110904092452309, -63.125871763024342, 7.9340031721134281, 10.0389
1370696849.61707, 44.108171945625244, -63.12433076734267, 160.02871659339928, 0.0
1370696910.37134, 44.107987202021114, -63.124226567563447, 152.22259778153966, 10.4479
1370696970.65558, 44.107803887700044, -63.12412317393381, 140.35030568948505, 10.0571
1370697031.6012, 44.107618562232524, -63.124018645969826, 128.65239981515822, 9.4344
1370697092.59784, 44.107433081621977, -63.123914030501481, 117.0178465793347, 8.8607
1370697153.05728, 44.10724923454697, -63.123810336385972, 105.58535128977155, 7.7862
1370697213.3974, 44.107065750304656, -63.123706846916718, 94.751125102127489, 6.7981
1370697273.61026, 44.106882653037957, -63.123603575710895, 84.002993734412712, 4.9357
1370697333.83112, 44.10669953144491, -63.123500290784442, 73.943406009391381, 3.8953
1370697393.93494, 44.106516765750733, -63.123397206593395, 63.970408800104146, 3.336
1370697454.17075, 44.106333598697844, -63.12329389602651, 54.162587852242716, 3.1779
1370697514.19446, 44.106151076605045, -63.123190949232423, 44.223539991342371, 4.0246
1370697574.55026, 44.105967544681512, -63.123087432869831, 34.133142862372146, 5.5231
1370697634.73883, 44.10578452127691, -63.122984203323988, 24.748401664106886, 6.7974
1370697695.02408, 44.105601203884781, -63.122880807962197, 17.100905360333243, 9.6724
1370697755.10175, 44.10541851770909, -63.122777768621461, 10.102958592154977, 10.0049
1370697815.26688, 44.105235565581268, -63.122674579277415, 4.2017238286841847, 10.0343
1370697876.05734, 44.105050711930012, -63.122570317429002, 11.875509866414793, 10.0357
1370698260.7822, 44.103880827785574, -63.121910474994195, 83.777786833416201, 0.0
1370698321.05719, 44.103697541592709, -63.121807097229528, 75.560180545924837, 4.1736
1370698381.09247, 44.103514984317542, -63.121704130591752, 65.195661977980023, 3.205
1370698442.11963, 44.103329410900152, -63.12159946277815, 55.125492085395962, 3.1823
1370698502.14999, 44.103146868585902, -63.121496504578687, 46.059680775298624, 3.9893
1370698562.30722, 44.102963940481388, -63.121393328784357, 36.459058870236731, 5.6216
1370698622.51199, 44.102780867815092, -63.12129007145375, 27.310472157839488, 7.0494
1370698683.25681, 44.102596152947434, -63.121185887882582, 18.661882919910042, 8.0013
1370698743.39221, 44.10241329122384, -63.121082749528668, 12.57343497803619, 9.9596
1370698804.3967, 44.102227786742958, -63.120978120596888, 6.3077234503031026, 10.0323
1370698865.19379, 44.102042912930415, -63.120873847377034, 7.4284528516142663, 10.0395
1370699739.539, 44.0993841749494, -63.119374256027534, 152.29250174439025, 0.0
1370699800.44418, 44.099198972453429, -63.119269797422419, 144.37066058458674, 10.3708
1370699860.53186, 44.099016255838258, -63.119166740913094, 133.00760569115425, 9.9473
1370699921.47455, 44.09883093928088, -63.119062217974644, 120.92435517627314, 9.156
1370699981.49741, 44.098648419772672, -63.118959272638328, 109.13447957449048, 8.4361
1370700041.86014, 44.098464866776546, -63.118855744390288, 98.330582388744659, 7.4257
1370700102.65857, 44.098279988889558, -63.118751468872347, 87.709586359434866, 6.0391
1370700162.78589, 44.098097151735907, -63.118648344376467, 77.224207870043571, 4.578
1370700223.72058, 44.097911859504883, -63.118543835158647, 66.729893967779503, 3.2446
1370700284.73129, 44.097726336109709, -63.118439195558764, 56.932793955330723, 3.3049
1370700344.85684, 44.097543504339122, -63.118336074099055, 47.392956115669236, 3.8526
1370700405.13376, 44.097360212276726, -63.118232693023835, 37.49986859073362, 5.4836
1370700465.52982, 44.097176557929743, -63.118129107611509, 27.873967984564221, 6.603
1370700526.53052, 44.096991064973317, -63.118024485179802, 19.096224017206918, 9.7338
1370700587.34549, 44.096806136790796, -63.117920181293982, 11.717755889629103, 9.9905
1370700647.86407, 44.096622109881011, -63.117816385747389, 4.9506076403734784, 10.0231
1370700708.79916, 44.096436816433446, -63.117711875843419, 8.9493241832812025, 10.0213
1370701554.89297, 44.093863986248707, -63.116260738530784, 147.76012405085294, 0.0
1370701615.9798, 44.09367823138561, -63.116155968377491, 142.4350001850718, 10.3682
1370701676.64972, 44.093493744276095, -63.116051913267327, 131.30458460329268, 10.0669
1370701736.77713, 44.093310906849126, -63.115948788617281, 120.1658261225645, 9.404
1370701797.80286, 44.093125337780236, -63.115844123256338, 108.81002942715951, 8.3245
1370701858.35663, 44.092941203863205, -63.115740267355115, 97.748700559444671, 7.1261
